Date,Open,High,Low,Close,Volume,Market Cap
Oct-17-2020,2.204193922,2.25422508,2.180873014,2.214762619,20828442.415066965,96652571.64297956
Oct-16-2020,2.142718721,2.238862003,2.134337062,2.204685819,30187868.386395782,95477448.93335247
Oct-15-2020,2.266659829,2.266659829,2.123099586,2.152978544,28341484.166122414,94921361.09882621
Oct-14-2020,2.31327068,2.33942527,2.202628039,2.266659829,27087283.59652701,98689953.05044264
Oct-13-2020,2.406264889,2.438535018,2.246744682,2.315158996,32078339.59232647,101847290.96929657
Oct-12-2020,2.584608808,2.584608808,2.347389091,2.406264889,40324290.306057215,104793797.41127612
Oct-11-2020,2.425392858,2.700139091,2.418209865,2.589222809,31113968.805083647,108154200.73976907
Oct-10-2020,2.405493055,2.457427434,2.346662216,2.428042616,28126427.784656744,102179642.52227323
Oct-09-2020,2.538027064,2.596942593,2.404416926,2.412139389,33216308.523191184,106443845.94991615
Oct-08-2020,2.372342982,2.6245941,2.316907624,2.543712201,43543177.703382164,105419316.35008627
Oct-07-2020,2.30323239,2.433911669,2.028466798,2.367301117,38554779.45765195,95445990.26215833
Oct-06-2020,2.175204341,2.393616326,2.09705482,2.292870016,34135267.38874355,93560108.99969336
Oct-05-2020,2.65155151,2.654735456,2.146264886,2.170426613,25605272.262898166,101936849.42056632
Oct-04-2020,2.525754175,2.668022496,2.463403837,2.657570165,24948956.89548134,106521017.14363615
Oct-03-2020,2.548941406,2.588037336,2.430100185,2.515988468,22746005.327198546,103616323.31611359
Oct-02-2020,2.62480243,2.667758829,2.542185702,2.547077139,29357195.59869051,107717618.54871331
Oct-01-2020,2.869527088,2.880400402,2.455952237,2.626352043,35940620.79162396,108141750.11507568
Sep-30-2020,2.899604559,2.987566811,2.659315257,2.867388549,26447115.45696376,116908508.60724722
Sep-29-2020,2.949291053,2.980322681,2.838268292,2.896297466,26438917.41189294,116177336.24705982
Sep-28-2020,2.95641351,3.01747618,2.896900822,2.947777982,29156430.780770984,117324623.50244227
Sep-27-2020,3.162252719,3.208200793,2.936758361,2.956983628,31721905.04905631,120147653.59573889
Sep-26-2020,3.131368271,3.180238599,3.003655302,3.153305271,30141172.934502568,120484374.08033262
Sep-25-2020,3.189990489,3.204689669,3.043906627,3.136561321,38007238.01666264,119862140.1145515
Sep-24-2020,3.142057131,3.261330709,2.910131732,3.186103154,48565816.6332962,117209347.62786765
Sep-23-2020,2.834161651,3.244318145,2.787812889,3.132382839,44134560.31128147,114362032.6765189
Sep-22-2020,2.918259767,3.069595402,2.733511688,2.825476567,52895603.68644485,109498375.76196149
Sep-21-2020,2.765686712,2.998538706,2.669380467,2.946537583,53439416.581684686,108514342.37487392
Sep-20-2020,2.866562095,3.022417819,2.504329729,2.770892326,38336846.75293258,103890487.75825606
Sep-19-2020,3.022998921,3.022998921,2.708989986,2.865485152,30288777.79854442,107671147.5756213
Sep-18-2020,3.110184605,3.24038653,2.977216356,3.014355158,46514857.001507856,114695762.64199418
Sep-17-2020,2.887583252,3.144895917,2.740418441,3.085892464,53963757.76610869,110291308.9204742
Sep-16-2020,2.540611549,2.932146231,2.384637227,2.90874156,49808858.374061204,96608593.44945838
Sep-15-2020,2.933167592,2.933167592,2.465617888,2.547685216,43406319.71291843,95981301.95304795
Sep-14-2020,3.264474759,3.314750426,2.919559723,2.932084569,42756088.76826688,115229656.08272582
Sep-13-2020,3.248587653,3.477703886,3.091662868,3.264518276,36258292.86597888,115718570.56955548
Sep-12-2020,3.325882717,3.456526795,3.00964652,3.205066889,24841000.764257506,112858792.26383038
Sep-11-2020,3.41472764,3.447461328,3.148702815,3.325949222,25056890.82639774,116333714.82659467
Sep-10-2020,3.459310777,3.487795665,3.039126793,3.427988609,38359463.88950543,114070565.06268728
Sep-09-2020,3.576810255,3.83110257,3.299922068,3.422656109,70522063.70802377,121292578.71975844
Sep-08-2020,2.46370712,3.597278824,2.374110122,3.559705787,38270124.118613034,99388146.24403492
Sep-07-2020,2.922948558,2.929793274,2.400255965,2.464856692,28113991.487402063,88000306.64689678
Sep-06-2020,3.06946263,3.159964815,2.386600232,2.914896649,31534894.258093555,94555793.93931448
Sep-05-2020,2.598465637,3.139931747,2.296782384,3.065549341,44401870.062757894,93095030.39731535
Sep-04-2020,3.531161275,3.639929165,2.25670826,2.582948363,36002831.46007029,98988618.80116838
Sep-03-2020,3.499437349,3.815325808,3.173152261,3.533382207,47176869.678577684,118771797.64559104
Sep-02-2020,4.167922195,4.412143331,3.48596673,3.529061994,46161319.615242995,130971562.33161634
Sep-01-2020,4.328349998,4.347949438,3.712969266,4.170209125,37370214.364737116,134875567.41868722
Aug-31-2020,4.773523286,4.938232821,4.317433544,4.317433544,42347447.1610612,149883041.40302265
Aug-30-2020,4.430312455,4.847235602,4.105841701,4.83724953,37612319.6906613,142529729.31267515
Aug-29-2020,3.9637199,4.675472012,3.908669504,4.429945457,35711355.27892835,140941135.62493736
Aug-28-2020,4.011507087,4.091210439,3.785141069,3.967941754,40308273.76126458,127976798.62272805
Aug-27-2020,3.445835785,4.281920147,3.445835785,4.010626146,41811677.80327991,124223708.61100827
Aug-26-2020,3.558654879,3.831309154,3.30925596,3.434597938,40764838.84263717,112330992.62500972
Aug-25-2020,3.253383019,3.777452597,3.193480096,3.559844409,34019786.92312515,110709233.61337559
Aug-24-2020,3.341497727,3.353071272,3.03500906,3.262797241,29722211.48161619,100593434.46152711
Aug-23-2020,3.277012268,3.613156161,3.226624267,3.33692907,31870534.215289865,106966239.20026208
Aug-22-2020,3.02284909,3.401257566,3.020187298,3.322689104,26761751.360643692,99607285.02596362
Aug-21-2020,2.938839044,3.190960199,2.771861434,3.025590792,26851736.574086454,92641868.16877298
Aug-20-2020,3.20603719,3.216974394,2.914337986,2.944110182,29673479.886301164,96980100.07459775
Aug-19-2020,2.89761963,3.433390794,2.89761963,3.208569684,27060860.559675757,98963696.05502373
Aug-18-2020,3.333770654,3.472737111,2.852564102,2.89776295,42417164.52043539,95605235.8531108
Aug-17-2020,3.109969141,3.644445882,2.88955835,3.329845454,34714848.20182373,106444049.0592517
Aug-16-2020,3.378260226,3.378939151,3.100148721,3.110166571,21947179.431144457,94757810.51867932
Aug-15-2020,3.174345287,3.459712344,3.142458744,3.376537124,24455255.189929966,98102863.34022878
Aug-14-2020,3.412321489,3.707579812,3.162423774,3.173492664,33865698.3564921,99543862.26523028
Aug-13-2020,3.725351161,3.750340685,3.332662439,3.41097455,43311328.45608254,75491915.83323179
Aug-12-2020,3.747163068,4.104909129,3.573513305,3.730398281,47917479.17165972,65742730.08451136
Aug-11-2020,3.293828178,3.896538568,3.104209123,3.74758018,54500105.5121096,61001035.122894496
Aug-10-2020,3.137726742,3.411739326,2.769067737,3.271875134,42261005.7936142,53263479.10568406
Aug-09-2020,2.66099837,3.35381838,2.524484438,3.139499933,30864693.81409238,51357500.60646841
Aug-08-2020,2.472619293,2.696206356,2.30190153,2.659388359,20026721.597503953,42297637.0496002
Aug-07-2020,2.082084764,2.558423765,2.024971497,2.472419579,15059892.424887834,37956213.94043647
Aug-06-2020,2.200882145,2.200882145,1.893768947,2.082183614,17306407.413262933,35630893.4814887
Aug-05-2020,1.750722043,2.224267396,1.743964193,2.210443309,15925155.911621844,34286384.1918738
Aug-04-2020,1.876242544,1.886170873,1.721113869,1.754375709,12437206.63175592,30963967.17556158
Aug-03-2020,1.801851645,1.949434169,1.800052535,1.895241985,12481004.678400364,32251103.045061346
Aug-02-2020,1.738201817,1.826266437,1.673622188,1.798557825,11743697.657175027,30424820.83594547
Aug-01-2020,1.536249665,1.746096989,1.408991382,1.746096989,9400053.059220497,27685371.777832277
Jul-31-2020,1.533308183,1.659622363,1.505541925,1.534146093,9769039.702298282,27202993.8516025
Jul-30-2020,1.685618419,1.686758946,1.507957593,1.538420299,8330280.13771574,28013996.00701508
Jul-29-2020,1.654667516,1.791480258,1.632905174,1.687367521,12136123.541748442,29065384.57414552
Jul-28-2020,1.785375604,2.086146044,1.591675386,1.655274474,15539669.229206383,30014700.921645835
Jul-27-2020,1.785090953,1.858278035,1.625042521,1.782323023,27447694.7759356,30251172.10819004
Jul-26-2020,1.565394508,2.038772811,1.565394508,1.768917522,32414418.8696271,31094121.995580442
Jul-25-2020,1.251319347,1.626700887,1.243530459,1.581433715,13246842.299439006,24479521.4861785
Jul-24-2020,0.997548134,1.433846266,0.997548134,1.251658827,7161436.127871281,20712003.611845907
Jul-23-2020,1.052133713,1.054047098,0.975407667,0.997029277,3996785.6844047806,17325805.610916734
Jul-22-2020,1.044770661,1.100225298,1.00035344,1.056216718,5638022.229838753,18282532.421501245
Jul-21-2020,0.977954328,1.099141902,0.975534376,1.044711455,7459998.190680326,18284302.57002567
Jul-20-2020,0.875984655,0.999274057,0.863072336,0.976405134,4439413.637796626,16238260.220570153
Jul-19-2020,0.921746398,0.921746398,0.853442004,0.874044224,2716432.408812582,15233695.75059711
Jul-18-2020,0.971867946,0.971867946,0.902905997,0.92174197,2469535.9067706936,16083924.849207457
Jul-17-2020,0.979613447,0.996031384,0.936836799,0.96931023,4150766.586417801,16651847.058439912
Jul-16-2020,0.864930422,1.043701191,0.804090927,0.981280035,15028963.40225064,16884331.086670112
Jul-15-2020,1.284023529,1.36977832,0.875810183,0.888657595,4533858.329305588,22113124.69622382
Jul-14-2020,1.149519191,1.393389035,1.142617472,1.290812358,3214160.908056429,21663290.212206237
Jul-13-2020,1.174538427,1.238662204,1.122441702,1.150955455,3917903.446351297,19936927.067694884
Jul-12-2020,1.016570328,1.284413126,1.011465084,1.17743248,4568004.504872636,19580519.090260778
Jul-11-2020,0.922822769,1.131244289,0.9142382,1.014880199,3739430.2532626153,17435400.910529505
Jul-10-2020,0.91322549,0.927786775,0.858475964,0.92303692,1840265.974354428,15558032.550026031
Jul-09-2020,0.850850366,0.937084274,0.841280742,0.913364909,2758954.5245206975,15508723.482264781
Jul-08-2020,0.795458996,0.86999464,0.758130389,0.850850366,2347745.7574042175,14398308.800865069
Jul-07-2020,0.753005461,0.82737276,0.743521448,0.795563788,2429218.3366764234,13565048.670251274
Jul-06-2020,0.708874892,0.779837803,0.704611777,0.752405649,1400672.698381165,12588200.972757107
Jul-05-2020,0.69345797,0.719389706,0.688692865,0.708500974,1576098.3824386874,12118981.525257705
Jul-04-2020,0.780847495,0.783021317,0.656890923,0.692198339,3580571.9252243233,12095555.942443496
Jul-03-2020,0.767993778,0.823946418,0.763356797,0.780986098,1451072.579043747,13521586.614671893
Jul-02-2020,0.776093327,0.782274699,0.755477344,0.767112857,1391310.1004132347,13255795.381057573
Jul-01-2020,0.832548917,0.837427897,0.754073295,0.774979879,1882383.8068267014,13660348.89097343
Jun-30-2020,0.861682764,0.901017809,0.821479644,0.835453007,2707537.5410622754,14862850.280364858
Jun-29-2020,0.854330455,1.027675497,0.850478883,0.866916858,3548601.634537909,15709588.283351647
Jun-28-2020,0.798520399,0.885214206,0.770757773,0.853622969,3065832.541960525,14400620.360961314
Jun-27-2020,0.712502181,0.842891797,0.686012679,0.795735736,2650475.9048941927,13142391.53865928
Jun-26-2020,0.740308033,0.746613863,0.683900316,0.71300049,1478388.1446710879,12407996.990458054
Jun-25-2020,0.712474232,0.748468867,0.681183693,0.742338479,1478216.9665441962,12373035.468833594
Jun-24-2020,0.737140205,0.756302709,0.699120515,0.713186233,2851991.1513607707,12387183.352173861
Jun-23-2020,0.707376243,0.790817323,0.694806986,0.737880377,1813559.1701590563,12580760.650620904
Jun-22-2020,0.728843477,0.759685204,0.700891604,0.706993686,1566160.7586385913,12540691.85178111
Jun-21-2020,0.672462841,0.746474291,0.64820174,0.727086487,2029510.067635105,11966161.76424172
Jun-20-2020,0.647239283,0.744859617,0.637228994,0.672096269,1636691.8174131261,11446840.798832636
Jun-19-2020,0.687333613,0.688489484,0.626747076,0.644290143,3643668.883405181,11143911.569450812
Jun-18-2020,0.620923309,0.828488976,0.61952886,0.690054465,5307930.593021387,11972282.57500507
Jun-17-2020,0.581643639,0.648332739,0.578970197,0.621018047,971600.3343555777,10447606.716489887
Jun-16-2020,0.585270292,0.58946191,0.565033979,0.582373453,633923.615682963,10006621.35757248
Jun-15-2020,0.568934477,0.589004084,0.56766619,0.58393766,854752.0033356022,9990056.294273831
Jun-14-2020,0.586067701,0.588084225,0.54875365,0.569065773,959889.6262860957,9780966.41074841
Jun-13-2020,0.610267717,0.616724241,0.579661927,0.584665962,869748.9539580166,10306247.771975145
Jun-12-2020,0.5928935,0.609665215,0.585046064,0.608497891,858550.8475581055,10276411.248127572
Jun-11-2020,0.572192798,0.604408828,0.570138865,0.593278538,1109503.5298288653,10149064.698146176
Jun-10-2020,0.645319755,0.649526462,0.570475156,0.571105896,1241101.2450937289,10705247.71309318
Jun-09-2020,0.655752213,0.669951172,0.63676231,0.649556531,901452.0614556897,11297007.941634076
Jun-08-2020,0.668068173,0.668068173,0.627495717,0.654294069,1359619.7310658123,11151568.841491492
Jun-07-2020,0.61764406,0.67314063,0.614075144,0.668143637,1036780.4605995006,11031124.707593314
Jun-06-2020,0.624829102,0.625338114,0.596112825,0.617022232,1018080.6457715139,10582044.463096507
Jun-05-2020,0.660543862,0.660543862,0.61292068,0.623901721,3701341.1945238966,10862877.149450757
Jun-04-2020,0.588171793,0.690566744,0.578600522,0.659688793,1997061.843988656,10671470.337252943
Jun-03-2020,0.586663307,0.59097446,0.565145059,0.587136488,864363.9508045146,10027841.55100726
Jun-02-2020,0.566859163,0.5909744,0.566240378,0.58699586,1029135.0860665112,9968458.950299235
Jun-01-2020,0.577398967,0.588084037,0.553349408,0.568060996,2077250.037208109,9760382.618431516
May-31-2020,0.574089242,0.589618793,0.568745096,0.575360035,1915681.0394813034,0
May-30-2020,0.584504414,0.592472319,0.569874073,0.572402463,2239583.279683665,0
May-29-2020,0.580249485,0.601021009,0.568531805,0.584893997,2099182.622265815,0
May-28-2020,0.574780842,0.593106706,0.566031132,0.575468846,2389947.7394316457,0
May-27-2020,0.590858372,0.590858372,0.563939077,0.572280764,2624285.2699099667,0
May-26-2020,0.573037849,0.609229849,0.571376977,0.590767439,2433903.8119906443,0
May-25-2020,0.597569134,0.612068353,0.567111596,0.574694133,3856002.1624326683,0
May-24-2020,0.552348141,0.633691721,0.542860196,0.601747949,3593130.3007947644,0
May-23-2020,0.609893031,0.609893031,0.549895014,0.550902867,2698978.2436572057,0
May-22-2020,0.636041866,0.638648036,0.59008897,0.604944079,3158239.7785232575,0
May-21-2020,0.604085216,0.666871722,0.579648537,0.637402333,2877548.183401077,0
May-20-2020,0.580340488,0.61278277,0.544665738,0.603785655,2255409.665174499,0
May-19-2020,0.624621961,0.626660646,0.575710205,0.579693114,2358546.243456953,0
May-18-2020,0.653566347,0.653566347,0.611206313,0.624794882,2774343.1166902515,0
May-17-2020,0.613549403,0.67339206,0.610879991,0.651734347,3268845.154938913,0
May-16-2020,0.595929736,0.639124148,0.591108485,0.611899023,2547155.170235327,0
May-15-2020,0.557346543,0.606827602,0.553282376,0.599306014,2152732.7962337667,0
May-14-2020,0.57038751,0.576769724,0.546392854,0.554984346,1907665.5199705793,0
May-13-2020,0.553827909,0.580196265,0.552394069,0.574358604,2322706.2358956095,0
May-12-2020,0.538124922,0.56289825,0.518963976,0.553578184,2127181.8009473816,0
May-11-2020,0.513735397,0.559638592,0.505497883,0.53786295,2222639.0116571123,0
May-10-2020,0.536523902,0.570684676,0.503700654,0.521743591,2118907.966995958,0
May-09-2020,0.601660674,0.605843776,0.513183219,0.53700151,2320719.0109746517,0
May-08-2020,0.602268379,0.624094744,0.59127384,0.602428196,2398483.5926855193,0
May-07-2020,0.605443364,0.633976724,0.589114805,0.607790285,2883767.730226152,0
May-06-2020,0.615559183,0.633133478,0.571386542,0.599580682,3032455.2287472007,0
May-05-2020,0.643223216,0.668982206,0.618070632,0.618070632,2708976.4408220267,0
May-04-2020,0.665092371,0.67989166,0.624841617,0.647651297,3370808.686337546,0
May-03-2020,0.683976378,0.701830077,0.615509871,0.664034359,3055335.263691211,0
May-02-2020,0.713219344,0.727188286,0.655671621,0.680586265,3221877.0534424335,0
May-01-2020,0.725576686,0.744337534,0.703967321,0.708921727,3916179.7711176327,0
Apr-30-2020,0.687189593,0.733256653,0.685266846,0.722026932,4274244.602659759,0
Apr-29-2020,0.742506347,0.801741163,0.684341857,0.684341857,7245148.506017592,0
Apr-28-2020,0.657920804,0.779131833,0.652148004,0.739942783,8938398.377614839,0
Apr-27-2020,0.572693252,0.694038593,0.567500279,0.657276554,6704952.433319892,0
Apr-26-2020,0.637959067,0.656527493,0.56045022,0.567725424,8239886.325920279,0
Apr-25-2020,0.64459576,0.686144643,0.629594615,0.64195028,8700374.457077928,0
Apr-24-2020,0.623710283,0.666586002,0.615041571,0.654777605,7645100.244472867,0
Apr-23-2020,0.632380916,0.665927718,0.612979682,0.623450246,10356309.881044578,0
Apr-22-2020,0.684312844,0.697518922,0.604986709,0.618788031,17431913.897143822,0
Apr-21-2020,0.574513844,0.699509441,0.571206318,0.682634747,13925364.82650524,0
Apr-20-2020,0.538977776,0.602115141,0.507988437,0.573963707,8407788.552026711,0
Apr-19-2020,0.608309735,0.636288263,0.522787345,0.539100427,8982139.05781131,0
Apr-18-2020,0.674509548,0.682019364,0.596405204,0.603444982,10263900.828399751,0
Apr-17-2020,0.656815898,0.720086909,0.656780291,0.679662929,9926508.311040549,0
Apr-16-2020,0.692535329,0.712330267,0.660750808,0.669178101,15090112.024341604,0
Apr-15-2020,0.642947333,0.7701362712736539,0.623893777,0.695207797,20101247.951837614,0
Apr-14-2020,0.669732467,0.704085706,0.62432148,0.640061485,16763606.158147935,0
Apr-13-2020,0.779905013,0.794760946,0.631786936,0.667401038,17248681.988359235,0
Apr-12-2020,0.87970593,0.87970593,0.776556801,0.776556801,28375420.39796751,0
Apr-11-2020,0.785998514,0.959297308,0.763816238,0.896544504,42350947.877818525,0
Apr-10-2020,0.947323334,1.049920341,0.768842439,0.777010064,80719663.9141607,0
Apr-09-2020,0.687633864,1.299801204,0.609707381,0.946813204,39815492.516536854,0
Apr-08-2020,0.663251536,0.744465092,0.587101852,0.689381485,1313219.496047334,0
